Code	Lat	Long	Tax
NVD	37.85139	-94.3039	
NVG	11.66667	-84.45	
NVI	40.115	65.15916	
NVK	68.425	17.425	
NVM	-13.8138	-56.0349	
NVN	39.8184	-120.354	
NVP	-5.11782	-60.3643	
NVR	58.51667	31.3	
NVS	47.00242	3.113932	
NVT	-26.8784	-48.6494	
NVY	11.6	79.43333	
NWA	-12.2981	43.76645	
NWH	43.38596	-72.1857	
NWI	52.66835	1.280694	
NWP	47.3	-53.9667	
NWS	40.70306	-74.0106	
NWT	-9.9855	149.7279	
NWU	32.75	-65	
NXX	40.2	-75.1333	
NYA	62.11054	65.61141	
NYE	-0.41667	36.95	
NYG	38.51667	-77.2833	
NYI	7.361079	-2.3283	
NYK	0.016667	37.06667	
NYM	65.48439	72.69457	
NYN	-31.5499	147.201	
NYO	58.78717	16.9105	
NYR	63.29772	118.3524	
NYS	40.73515	-73.9729	
NYT	19.62314	96.1942	
NYU	21.17631	94.92954	
NYW	22.22417	95.09346	
NZA	-7.71425	21.36315	
NZC	-14.8544	-74.9619	
NZE	7.815578	-8.70388	
NZG	55.80167	109.5867	
NZH	49.56747	117.3271	
NZL	47.86583	122.7675	
NZW	42.16667	-70.9333	
NZY	32.7	-117.2	
OAA	33.92324	69.07781	
OAG	-33.3816	149.1245	
OAH	33.3913	62.261	
OAI	34.93467	69.24257	
OAJ	34.82679	-77.6149	
OAK	37.72216	-122.217	
OAL	-11.4339	-61.4825	
OAM	-44.968	171.084	
OAN	15.50444	-86.5747	
OAR	36.61667	-121.917	
OAS	33.12575	68.83852	
OAX	16.99946	-96.7249	
OAZ	31.84874	64.22318	
OBA	-21	139	
OBC	11.96773	43.28043	
OBD	-3.91049	136.2306	
OBE	27.25	-80.8333	
OBF	48.08351	11.289	
OBI	-1.91667	-55.5167	
OBK	42.11667	-87.8167	
OBL	51.2645	4.752903	
OBM	-7.75	147.6	
OBN	56.46333	-5.40065	
OBO	42.73233	143.2127	
OBS	44.66667	4.7	
OBT	39.4	-79.4167	
OBU	66.91047	-156.886	
OBX	-7.583	141.317	
OBY	70.58334	-21.6667	
OCA	25.32528	-80.2747	
OCC	-0.45673	-76.99	
OCE	38.31667	-75.1167	
OCF	29.17556	-82.2269	
OCH	31.57655	-94.708	
OCI	60.25	-147.867	
OCJ	18.40056	-76.9697	
OCM	-22.5406	117.2702	
OCN	33.21861	-117.353	
OCS	0.913441	9.329378	
OCV	8.25	-73.3333	
OCW	35.55	-77.05	
ODA	8.01056	22.3986	
ODB	37.84334	-4.84663	
ODC	37.75771	-120.802	
ODD	-27.5503	135.45	
ODE	55.4751	10.32797	
ODH	51.25	-0.95	
ODJ	8.916667	22.88333	
ODL	-26.7453	140.638	
ODM	39.5812	-79.3353	
ODN	4.033333	115.0667	
ODO	57.8652	114.239	
ODR	-17.5	128.8	
ODS	46.4273	30.67164	
ODT	31.92139	-102.387	
ODW	48.25139	-122.686	
ODY	20.58333	104.1667	
OEA	38.68333	-87.5333	
OEC	-9.205	124.3417	
OEL	52.98333	36.1	
OEM	3.344451	-55.4462	
OEO	45.3	-92.7	
OER	63.40985	18.99366	
OES	-40.7333	-64.95	
OFF	41.11838	-95.9101	
OFI	9.6	-4.03333	
OFJ	65.58334	-19.8333	
OFK	41.98417	-97.4342	
OFU	-14.1667	-169.7	
OGA	41.12114	-101.764	
OGB	33.5	-80.8667	
OGD	41.19639	-112.011	
OGE	-6.46667	147.4667	
OGG	20.8957	-156.434	
OGL	6.805131	-58.1064	
OGM	83.38223	-77.9333	
OGN	24.4674	122.9799	
OGO	6.718161	-3.47054	
OGR	10.28754	15.37353	
OGS	44.68176	-75.4768	
OGU	40.96667	38.08	
OGV	-22.18	18.53	
OGX	31.91718	5.411966	
OGZ	43.20464	44.60982	
OHA	-40.2083	175.3867	
OHB	-18.916	48.22097	
OHC	63.32639	-168.969	
OHD	41.17937	20.74297	
OHE	52.91568	122.4253	
OHH	53.51637	142.8733	
OHI	-17.7833	15.8	
OHO	59.41464	143.0611	
OHR	54.68583	8.529167	
OHS	24.38767	56.6214	
OHT	33.58333	71.43333	
OIA	-6.76393	-51.0471	
OIC	42.53333	-75.5333	
OIL	41.43333	-79.7	
OIM	34.78273	139.3607	
OIR	42.16667	139.5167	
OIT	33.48025	131.736	
OJC	38.84834	-94.738	
OJU	-0.86442	121.6231	
OKA	26.1967	127.649	
OKB	-25.25	153.1667	
OKC	35.38481	-97.6053	
OKD	43.11682	141.3811	
OKE	27.43167	128.7056	
OKF	-19.1667	16	
OKG	-1.46667	15	
OKH	52.66667	-0.71667	
OKI	36.16667	133.3167	
OKJ	34.75697	133.8539	
OKK	40.52583	-86.0585	
OKL	-5.1	140.6667	
OKM	35.61667	-95.9667	
OKN	-1	14.00833	
OKO	35.75	139.35	
OKP	-5.25	142.0833	
OKQ	-8.09474	139.7226	
OKR	-9.7535	143.4068	
OKS	41.4	-102.35	
OKT	54.43333	53.38333	
OKU	-18.8149	17.05246	
OKV	-5.55689	141.032	
OKY	-27.4089	151.7369	
OLA	63.69954	9.612357	
OLB	40.89938	9.517745	
OLC	-3.47087	-68.9585	
OLD	44.93333	-68.65	
OLE	42.24083	-78.3767	
OLF	48.09472	-105.566	
OLG	-1.3244	35.24737	
OLH	57.20417	-153.3	
OLI	65	-23.9833	
OLJ	-14.881	166.5578	
OLK	-21.9969	-57.8831	
OLL	32.00442	-92.2292	
OLM	46.97093	-122.903	
OLN	-45.57	-69	
OLO	49.63333	17.2	
OLP	-30.4847	136.8776	
OLQ	-5.46667	141.5	
OLR	34.02317	36.13033	
OLS	31.41667	-110.85	
OLU	41.44722	-97.3417	
OLV	34.97852	-89.7875	
OLX	-1.40879	35.11052	
OLY	38.71667	-88.0833	
OLZ	60.40081	120.4748	
OMA	41.30113	-95.8899	
OMB	-1.57473	9.26269	
OMC	11.05977	124.5659	
OMD	-28.5842	16.44503	
OME	64.51246	-165.456	
OMF	32.35176	36.25882	
OMG	-18	22.06667	
OMH	37.67166	45.0712	
OMI	30.83333	49.53333	
OMJ	32.91785	129.9155	
OMK	48.41667	-119.517	
OML	-6.18556	144.9583	
OMM	18.13333	55.26667	
OMN	40.01513	68.40976	
OMO	43.28189	17.84388	
OMR	47.02734	21.90063	
OMS	54.96329	73.3113	
OMY	13.81667	104.9667	
ONA	44.07667	-91.7061	
ONB	-8.58333	147.2	
OND	-17.8779	15.95038	
ONE	-9.16667	161.0667	
ONG	-16.6626	139.17	
ONH	42.48278	-75.0006	
ONI	-3.33333	135.5	
ONJ	40.19334	140.3671	
ONK	68.51536	112.4792	
ONL	42.45	-98.65	
ONM	34.06667	-106.9	
ONN	58.23333	-152.833	
ONO	44.01789	-117.01	
ONP	44.63333	-124.05	
ONQ	41.50864	32.08897	
ONR	-24.8186	140.5536	
ONS	-21.6672	115.1112	
ONT	34.05414	-117.599	
ONU	-16.3333	179	
ONX	9.35	-79.9	
ONY	33.36667	-98.75	
OOA	41.3	-92.65	
OOD	-22.5036	119.0763	
OOK	60.5376	-165.088	
OOL	-28.1649	153.5081	
OOM	-36.3083	148.9733	
OOR	-25.05	141.2333	
OOT	-1.91667	175.5667	
OPA	66.41666	-16.4833	
OPB	-4.93333	151.6667	
OPF	25.90619	-80.2752	
OPI	-12.3333	133.0667	
OPL	30.55441	-92.0999	
OPO	41.24883	-8.68104	
OPP	-0.69694	-47.3378	
OPS	-11.8851	-55.5856	
OPU	-8.05046	142.9373	
OPW	-18.0667	13.83333	
ORA	-23.3333	-64.1667	
ORB	59.22576	15.04754	
ORC	4.9	-71.3333	
ORD	41.97796	-87.9092	
ORE	47.91667	1.9	
ORF	36.89467	-76.2023	
ORG	5.81111	-55.1911	
ORH	42.26861	-71.8731	
ORI	57.88611	-152.844	
ORJ	4.727265	-60.0337	
ORK	51.84174	-8.4938	
ORL	28.54617	-81.3316	
ORM	52.23333	-0.9	
ORN	35.62067	-0.61542	
ORO	15.12528	-87.1339	
ORP	-21	24.5	
ORQ	41.11667	-73.3667	
ORR	-35.0028	137.6193	
ORS	-18.6333	146.4833	
ORT	62.96131	-141.931	
ORU	-17.9547	-67.0764	
ORV	66.81738	-161.027	
ORW	25.27911	64.59266	
ORX	-1.75	-55.8667	
ORY	48.74848	2.355722	
ORZ	17.16667	-88.75	
OSB	38.1077	-92.6758	
OSC	44.43333	-83.3333	
OSD	63.19563	14.49901	
OSE	-7.82732	147.0808	
OSF	55.51167	37.50722	
OSG	-2.96667	141.3333	
OSH	43.98389	-88.5569	
OSI	45.55	18.68333	
OSJ	-1.37841	35.37741	
OSK	57.26667	16.43333	
OSL	60.19787	11.09968	
OSM	36.30509	43.14812	
OSN	37.08384	127.0265	
OSO	-22.0792	140.5568	
OSR	49.69687	18.11606	
OSS	40.60815	72.79365	
OST	51.2004	2.874166	
OSU	40.08114	-83.0735	
OSW	51.2	58.56667	
OSX	33.09068	-89.5417	
OSY	64.47214	11.5779	
OSZ	54.04278	16.26444	
OTA	11.06667	37.88333	
OTC	13.43333	14.73333	
OTD	8.666667	-79.5667	
OTG	43.65222	-95.5836	
OTH	43.41549	-124.243	
OTI	2.833333	128.5	
OTJ	-20.432	16.66133	
OTK	45.41829	-123.816	
OTL	17.52983	-14.7122	
OTM	41.10639	-92.4492	
OTN	38.85192	-87.5005	
OTO	35.06667	-105.933	
OTP	44.57116	26.07706	
OTQ	38.17423	107.3897	
OTR	8.566667	-82.9333	
OTS	48.49749	-122.662	
OTT	-9.90222	-58.5813	
OTU	7.010789	-74.7155	
OTV	-5.51389	159.5228	
OTY	-6.6	155.7667	
OTZ	66.88368	-162.611	
OUA	12.35041	-1.51244	
OUD	34.78333	-1.93333	
OUE	1.619672	16.03863	
OUG	13.51667	-2.33333	
OUH	-33.6066	22.18941	
OUI	18.93611	102.6708	
OUK	60.41667	-0.75	
OUL	64.93012	25.37543	
OUM	13.21667	19.61667	
OUN	35.21667	-97.4333	
OUR	4.473897	14.36223	
OUS	-22.9665	-49.9132	
OUT	10.483	16.717	
OUU	-2.98333	10.3	
OUZ	22.73333	-12.35	
OVA	-24.2368	45.30429	
OVB	55.00901	82.667	
OVD	43.56162	-6.03091	
OVE	39.48965	-121.617	
OVG	-34.5671	20.25378	
OVL	-30.5667	-71	
OVR	-36.8884	-60.2204	
OVS	61.33209	63.60189	
OWA	44.1	-93.1667	
OWB	37.74083	-87.1658	
OWD	42	-71	
OWE	0.35	9.483333	
OWK	44.71667	-69.8	
OXB	11.88889	-15.6572	
OXC	41.47916	-73.1364	
OXD	39.86028	-84.7611	
OXF	51.76667	-1.25	
OXO	-27.6667	141.3333	
OXR	34.20009	-119.208	
OXY	-25.35	141.3667	
OYA	-29.1053	-59.2191	
OYC	3.172222	-52.3361	
OYE	1.546379	11.58287	
OYG	3.65	31.71667	
OYK	3.856218	-51.7957	
OYL	3.533333	39.05	
OYN	-35.0893	142.3487	
OYO	-38.3667	-60.25	
OYP	3.9	-51.8	
OYS	37.85	-119.55	
OZA	30.71667	-101.217	
OZC	8.179319	123.8419	
OZG	30.26602	-5.8592	
OZH	47.8694	35.31154	
OZI	37.6625	-24.9	
OZP	37.24917	-5.75944	
OZR	31.45	-85.6667	
OZU	37.6	-4.63333	
OZZ	30.93821	-6.90894	
PAA	16.89278	97.67833	
PAB	31.31667	76.83334	
PAC	8.983333	-79.2167	
PAD	51.6146	8.619064	
PAE	47.90883	-122.279	
PAF	2.2	31.61667	
PAG	7.827059	123.4601	
PAH	37.0596	-88.773	
PAJ	33.9	70.1	
PAK	21.89696	-159.603	
PAL	52.15	-74.65	
PAM	30.16667	-85.6833	
PAN	6.785488	101.1528	
PAO	37.45931	-122.113	
PAP	18.57901	-72.2961	
PAQ	61.6	-149.117	
PAS	37.06667	25.1	
PAT	25.59489	85.09067	4
PAU	21.449	94.48657	
PAV	-9.40058	-38.25	
PAW	-11.4167	154.0333	
PAX	19.93489	-72.8468	
PAY	5.993056	117.3945	
PAZ	20.51667	-97.4672	
PBA	71.28333	-156.767	
PBB	-19.6667	-51.1833	
PBC	19.135	-98.3675	
PBD	21.64769	69.66175	
PBE	6.483333	-74.4833	
PBF	34.17447	-91.9367	
PBG	44.66893	-73.4719	
PBH	27.40318	89.42342	0
PBI	26.68595	-80.0925	
PBJ	-16.432	168.2352	
PBK	57.8	-134.7	
PBL	10.4789	-68.0729	
PBM	5.452097	-55.188	
PBN	-10.7218	13.76504	
PBO	-23.172	117.7458	
PBP	10.41667	-85.1667	
PBQ	-11.7	-61.2	
PBR	15.73187	-88.5848	
PBS	7.895278	98.29166	
PBT	-20.6167	-58.0269	
PBU	27.32672	97.42639	
PBV	-11.5167	-57.3333	
PBW	9.53	-0.22	
PBX	-10.8612	-51.6844	
PBY	-20.2833	148.8333	
PBZ	-34.0877	23.32606	
PCA	58.9059	-157.716	
PCB	-6.33645	106.7634	
PCC	1.9	-75.15	
PCD	43.01881	-91.1171	
PCE	57.16417	-157.433	
PCF	-26.6705	27.0839	
PCG	17.26	-90.2472	
PCH	15	-89	
PCJ	-22.2689	-57.9286	
PCK	67.23851	-150.289	
PCL	-8.33333	-74.6333	
PCM	20.6	-87.1	
PCN	-41.35	174.0333	
PCO	23.58333	-109.5	
PCP	1.666667	7.416667	
PCQ	21.64748	101.9001	
PCR	6.183333	-67.6333	
PCS	-7.08333	-41.4667	
PCT	40.35	-74.65	
PCU	30.43333	-89.6833	
PCV	27.0692	-111.962	
PDA	3.854554	-67.9067	
PDB	59.79621	-154.13	
PDC	-21.3164	164.999	
PDD	-26.7831	32.88055	
PDE	-26	138.6667	
PDF	-17.35	-39.2167	
PDG	-0.78822	100.2831	
PDI	-6.5	147.5833	
PDK	33.88333	-84.25	
PDL	37.74311	-25.7012	
PDM	7.556944	-80.0236	
PDN	-35.9167	138.0833	
PDO	-3.28607	103.88	
PDP	-34.9144	-54.9192	
PDR	-5.30758	-44.4858	
PDS	28.7	-100.517	
PDT	45.69623	-118.842	
PDU	-32.3633	-58.0679	
PDV	42.3	24.71667	
PDX	45.58752	-122.593	
PDZ	9.978796	-62.231	
PEA	-35.7582	137.9587	
PEB	-17.1667	38.13333	
PEC	57.95	-136.233	
PED	50.01306	15.7388	
PEE	57.92003	56.01918	
PEF	54.16667	13.76667	
PEG	43.13333	12.36667	
PEH	-35.8404	-61.8575	
PEI	4.812468	-75.7404	
PEK	40.07916	116.5943	
PEL	-30.55	27.91667	
PEM	-12.6163	-69.2268	
PEN	5.296732	100.2748	
PEP	-14.1442	130.091	
PEQ	31.43333	-103.5	
PER	-31.9336	115.9602	
PES	61.68333	34.33333	
PET	-31.7181	-52.3244	
PEU	15.21667	-83.7667	
PEV	69.78333	170.6	
PEW	33.99097	71.51576	
PEX	65.12161	57.13727	
PEY	-31.9167	133	
PEZ	53.11073	45.02346	
PFA	58.66667	-156.833	
PFB	-28.2435	-52.3267	
PFC	45.1986	-123.962	
PFD	57.95	-135.65	
PFJ	65.03333	-19.0083	
PFM	55.39056	-111.12	
PFN	30.20709	-85.6831	
PFO	34.71791	32.48909	
PFQ	39.60368	47.88361	
PFR	-4.3302	20.58851	
PGA	36.92639	-111.447	
PGB	-7.01667	141.55	
PGC	39	-79.1167	
PGD	26.91917	-81.9914	
PGE	-7.13407	146.1561	
PGF	42.74102	2.868183	
PGG	-6.95417	-55.4611	
PGH	29.0324	79.47559	
PGI	-7.35889	20.8047	
PGK	-2.16041	106.1397	
PGL	30.38333	-88.5167	
PGM	59.34742	-151.829	
PGN	-6.3	144.2	
PGO	37.2846	-107.057	
PGP	0.033333	6.533333	
PGQ	0.917172	128.381	
PGR	36.06129	-90.5106	
PGS	35.54305	-113.415	
PGU	27.38396	52.73552	
PGV	35.63798	-77.38	
PGX	45.18333	0.716667	
PGZ	-25.0833	-50.15	
PHA	11.63333	108.95	
PHB	-2.89167	-41.7383	
PHC	5.016696	6.951906	
PHD	40.4713	-81.4194	
PHE	-20.3738	118.6241	
PHF	37.1323	-76.494	
PHG	5.033333	6.833333	
PHH	10.9	108.0667	
PHI	-2.51667	-45.0833	
PHJ	-32.9167	151.7667	
PHK	26.78592	-80.6927	
PHL	39.87502	-75.2352	
PHN	42.91097	-82.5289	
PHO	68.35007	-166.798	
PHP	44.33333	-101.667	
PHQ	-21.8092	139.9216	
PHR	-18.2	178.05	
PHS	16.78163	100.2747	
PHT	36.34172	-88.3817	
PHU	9.95	106.3333	
PHW	-23.9365	31.15518	
PHX	33.43289	-112.009	
PHY	16.67586	101.1905	
PHZ	8.166667	98.28333	
PIA	40.67717	-89.699	
PIB	31.4672	-89.3363	
PIC	21.87482	-72.0917	
PID	25.08333	-77.3	
PIE	27.90994	-82.6877	
PIF	22.705	120.4902	
PIG	-24.75	-51.7167	
PIH	42.90748	-112.593	
PII	64.86389	-147.714	
PIK	55.50231	-4.5776	
PIL	-26.8667	-58.3333	
PIM	32.86667	-84.8333	
PIN	-2.67318	-56.7773	
PIO	-13.75	-76.2167	
PIP	57.57888	-157.571	
PIQ	5.5	-59	
PIR	44.37841	-100.283	
PIS	46.58611	0.306389	
PIT	40.49178	-80.237	
PIU	-5.20167	-80.6133	
PIV	-17.3386	-44.9322	
PIW	55.7	-97.3333	
PIX	38.46667	-28.3	
PIZ	69.75	-163.167	
PJA	67.24667	23.075	
PJB	34.25658	-111.339	
PJC	-22.5	-55.6667	
PJG	26.95534	64.13389	
PJM	8.583333	-83.3333	
PJS	60.04861	-148.064	
PJZ	21.16667	-86.8333	
PKA	60.71084	-161.758	
PKB	39.34555	-81.4389	
PKC	53.01667	158.65	
PKD	46.89834	-95.0717	
PKE	-33.1314	148.239	
PKF	45.93333	-90.5333	
PKG	4.216667	100.7	
PKH	37.30139	23.14722	
PKJ	15.6425	-90.762	
PKK	21.34333	95.10639	
PKL	-37.8069	174.8533	
PKM	7.743997	-59.8793	
PKN	-2.70576	111.6734	
PKO	9.35769	2.60968	
PKP	-14.75	-138.967	
PKR	28.20061	83.98219	
PKS	18.36667	103.6833	
PKT	-14.2511	129.5302	
PKU	0.457566	101.4402	
PKV	57.81667	28.3	
PKW	-22.0581	27.82923	
PKX	39.49734	116.4123	
PKY	-2.23231	113.9464	
PKZ	15.13578	105.7796	
PLA	3.3	-75.7	
PLC	8.4	-75.6	
PLD	10.25	-85.4167	
PLE	-5.38333	142.9833	
PLF	9.385265	14.92789	
PLH	50.42234	-4.11001	
PLI	12.35	-61.2333	
PLJ	16.53671	-88.3628	
PLK	36.65	-93.2167	
PLL	-3.14506	-59.9856	
PLM	-2.89663	104.6997	
PLN	45.56927	-84.797	
PLO	-34.6062	135.8775	
PLP	8.333333	-78.1333	
PLQ	55.9726	21.09468	
PLR	33.55863	-86.248	
PLS	21.77415	-72.2689	
PLT	9.783333	-74.7833	
PLU	-19.75	-43.75	
PLV	49.58333	34.53333	
PLW	-0.91774	119.9087	
PLX	50.34996	80.23223	
PLY	41.36528	-86.3017	
PLZ	-33.9898	25.61251	
PMA	-5.24222	39.80195	
PMB	49	-98.0833	
PMC	-41.4436	-73.0945	
PMD	34.6275	-118.083	
PME	50.8	-1.08333	
PMF	44.82609	10.29681	
PMG	-22.55	-55.7	
PMH	38.75	-82.9833	
PMI	39.55322	2.729031	
PMK	-18.3333	146.6667	
PML	56.00555	-160.558	
PMM	13.75	101.35	
PMN	-9.71667	149.4	
PMO	38.18652	13.10478	
PMP	-6.66667	143.4167	
PMQ	-46.5418	-70.9713	
PMR	-40.3229	175.6196	
PMS	34.6	38.25	
PMT	7.566667	-57.1833	
PMU	61.98333	-160.333	
PMV	10.91719	-63.969	
PMW	-10.2417	-48.3528	
PMX	42.15	-72.3167	
PMY	-42.7587	-65.1019	
PMZ	8.951358	-83.4684	
PNA	42.76845	-1.64054	
PNB	-10.718	-48.3991	
PNC	36.7314	-97.099	
PND	16.1	-88.8167	
PNE	40.08028	-75.0125	
PNF	58.68333	-156.833	
PNG	-25.5397	-48.5306	
PNH	11.54706	104.8481	
PNI	6.98368	158.2038	
PNJ	37.80889	120.8128	
PNK	-0.14735	109.4053	
PNL	36.81377	11.96235	
PNN	45.23333	-67.5667	
PNO	16.35	-98.062	
PNP	-8.80381	148.3108	
PNQ	18.58033	73.91839	18
PNR	-4.81576	11.88663	
PNS	30.4726	-87.1881	
PNT	-51.6833	-72.5167	
PNU	37.84862	-112.392	
PNV	55.73333	24.38333	
PNX	33.63889	-96.6111	
PNY	12.01667	79.8	
PNZ	-9.39333	-40.4906	
POA	-29.9953	-51.1675	
POB	35.05	-78.8833	
POC	34.03333	-117.517	
POD	16.67833	-14.965	
POE	31.04583	-93.1922	
POF	36.71111	-90.3139	
POG	-0.71435	8.753125	
POH	42.7453	-94.6517	
POI	-19.5431	-65.7236	
POJ	-18.6729	-46.4919	
POL	-12.9883	40.5225	
POM	-9.44027	147.2171	
PON	16.32617	-89.4138	
POO	-21.8425	-46.5666	
POP	19.75494	-70.5632	
POQ	55.35	-132.5	
POR	61.46919	21.79092	
POS	10.59735	-61.3395	
POT	18.19833	-76.5356	
POU	41.62806	-73.8828	
POV	49	21.25	
POW	45.51667	13.58333	
POX	49.05	2.1	
POY	44.75	-108.767	
POZ	52.42056	16.83179	
PPA	35.53333	-100.967	
PPB	-22.1	-51.45	
PPC	66.81396	-150.644	
PPD	18.15	-65.8333	
PPE	31.38333	-113.5	
PPF	37.33235	-95.5085	
PPG	-14.3348	-170.716	
PPH	4.583333	-61.5167	
PPI	-33.24	137.9991	
PPJ	-0.63319	103.3004	
PPK	54.77454	69.18322	
PPL	27.51801	86.58515	
PPM	26.25	-80.1167	
PPN	2.454705	-76.6088	
PPO	24.9	-76.35	
PPP	-20.4924	148.5535	
PPQ	-40.9046	174.9862	
PPR	0.833333	100.3667	
PPS	9.742385	118.7584	
PPT	-17.5542	-149.61	
PPU	18.06667	97.45	
PPV	56.32861	-133.61	
PPW	59.35121	-2.8987	
PPX	-9.99583	149.5917	
PPY	-22.2891	-45.9196	
PPZ	6.220269	-67.4475	
PQC	10.22372	103.9632	
PQD	7.71	81.68	
PQI	46.685	-68.0475	
PQM	17.53322	-92.0142	
PQQ	-31.4358	152.8735	
PQS	61.93483	-162.901	
PQT	69.9994	-51.3037	
PRA	-31.7976	-60.4829	
PRB	35.67564	-120.631	
PRC	34.65	-112.424	
PRD	-20.1	119.1167	
PRE	5.733333	-71.9833	
PRF	55.13333	-132	
PRG	50.10205	14.27056	
PRH	18.13174	100.1635	
PRI	-4.3186	55.69129	
PRJ	40.55	14.23333	
PRK	-29.6667	22.7	
PRL	60.20833	-147.819	
PRM	37.13333	-8.53333	
PRN	42.57644	21.03237	
PRO	41.85	-94.1	
PRP	41.66003	8.893736	
PRQ	-26.8333	-60.6667	
PRR	5.815968	-61.0588	
PRS	-8.16667	158	
PRT	58.35	-134.55	
PRU	18.82562	95.26753	
PRV	49.59028	17.20833	
PRW	45.53875	-90.28	
PRX	33.63482	-95.4508	
PRY	-25.6585	28.21947	
PRZ	44.2869	-120.904	
PSA	43.68479	10.39553	
PSB	40.88333	-78.0858	
PSC	46.26262	-119.119	
PSD	31.26667	32.3	
PSE	18.00889	-66.5633	
PSF	42.42728	-73.2925	
PSG	56.80417	-132.943	
PSH	54.5	8.116667	
PSI	25.29043	63.34479	
PSJ	-1.38333	120.7333	
PSK	37.13731	-80.6802	
PSL	56.23333	-3.56667	
PSM	43.17959	-70.8827	
PSN	31.78333	-95.7167	
PSO	1.466667	-77.25	
PSP	33.83034	-116.51	
PSQ	39.86806	-75.2486	
PSR	42.43214	14.18608	
PSS	-27.3917	-55.9668	
PST	20.75	-75.6667	
PSU	0.83557	112.9371	
PSV	60.3217	-1.69306	
PSW	-20.7167	-46.6167	
PSX	28.7	-96.25	
PSY	-51.7	-57.85	
PSZ	-18.9739	-57.8178	
PTA	60.2	-145.333	
PTB	37.21667	-77.4	
PTC	55.78361	-133.585	
PTD	56.25	-134.65	
PTF	-17.7833	177.2167	
PTG	-23.9167	29.96667	
PTH	56.95864	-158.638	
PTI	-16.4861	145.4639	
PTJ	-38.3842	141.625	
PTK	42.66472	-83.4114	
PTL	56.29722	-134.663	
PTM	7.566667	-70.1833	
PTN	29.70833	-91.3375	
PTO	-26.217	-52.6942	
PTP	16.26585	-61.5284	
PTQ	-1.74273	-52.2371	
PTR	57.75	-152.833	
PTS	37.44588	-94.7333	
PTT	37.71667	-98.75	
PTU	59.01586	-161.824	
PTV	36.06667	-119.017	
PTW	40.25	-75.6333	
PTX	1.85	-76.0333	
PTY	9.066781	-79.3815	
PTZ	-2	-77	
PUA	-2.4	150.2333	
PUB	38.29845	-104.503	
PUC	39.61148	-110.751	
PUD	-47.7346	-65.9029	
PUE	8.669329	-77.4175	
PUF	43.38235	-0.41357	
PUG	-32.5	137.7667	
PUH	15.73333	-96.4667	
PUI	-5.83333	142.8333	
PUJ	18.56979	-68.3666	
PUK	-18.2956	-137.017	
PUL	47.73412	-122.648	
PUN	-1.3903	26.34831	
PUO	70.25276	-148.345	
PUP	11.18333	-1.16667	
PUQ	-53.0054	-70.8431	
PUR	-11.1125	-67.52	
PUS	35.18008	128.9364	
PUT	14.13333	77.78333	
PUU	0.505637	-76.5009	
PUV	-20.2892	164.099	
PUW	46.74046	-117.116	
PUX	-40.3403	-72.9444	
PUY	44.89567	13.91897	
PUZ	14.04528	-83.3836	
PVA	13.35	-81.35	
PVC	42.0718	-70.2234	
PVD	41.72244	-71.4286	
PVE	9	-81	
PVF	38.72499	-120.753	
PVG	31.14135	121.8046	
PVH	-8.7099	-63.9005	
PVI	-23.0667	-52.4667	
PVK	38.92384	20.76843	
PVL	37.56051	-82.5664	
PVO	-1.04185	-80.4719	
PVR	20.6783	-105.249	
PVS	64.3801	-173.239	
PVU	40.2204	-111.721	
PVW	34.16681	-101.716	
PVY	59.31667	-154.917	
PVZ	41.71667	-81.25	
PWA	35.46667	-97.5333	
PWD	48.78867	-104.527	
PWE	69.78489	170.6	
PWI	11.31003	36.40988	
PWK	42.1175	-87.9014	
PWL	-7.46667	109.15	
PWM	43.64618	-70.3144	
PWN	22.82903	-74.3464	
PWO	-8.46667	28.9	
PWQ	52.19522	77.07366	
PWR	56.3814	-134.65	
PWT	47.49166	-122.764	
PWY	42.79556	-109.807	
PXA	-4.0225	103.3792	
PXH	-29.7101	135.5277	
PXL	35.8	-110.333	
PXM	15.85	-97.0833	
PXO	33.07362	-16.3482	
PXR	14.86681	103.498	
PXS	36.6	-6.21667	
PXU	14.00442	108.0135	
PYA	5.966667	-74.6	
PYB	18.83333	82.63333	
PYC	9.574444	-79.6058	
PYE	-9.01667	-158.033	
PYG	27.2325	88.58833	
PYH	5.6	-67.5	
PYJ	66.41666	112.05	
PYK	35.77796	50.82715	
PYL	35.03333	-92.8167	
PYM	41.96667	-70.6833	
PYN	1.816667	-78.1333	
PYO	0.083333	-75.9	
PYR	37.68333	21.46667	
PYS	39.71056	-121.616	
PYT	-17.2428	-46.8831	
PYV	8.152778	-77.6875	
PYX	12.93281	100.8981	
PYY	19.37215	98.4359	
PYZ	-7.92083	-77.525	
PZA	5.877778	-71.885	
PZB	-29.649	30.39693	
PZE	50.11194	-5.51611	
PZH	31.35787	69.46402	
PZI	26.53959	101.7974	
PZK	-10.8833	-165.817	
PZL	-27.8497	32.30991	
PZO	8.287799	-62.7612	
PZR	4.960778	-77.3633	
PZS	-38.767	-72.6284	
PZU	19.57778	37.21389	
PZY	48.622	17.82801	
QAQ	42.37972	13.30917	
QBC	52.33333	-126.667	
QCU	68.75	-52.3333	
QCY	53.093	-0.16601	
QDV	-23.1817	-46.9436	
QFI	68.16666	-53.25	
QFK	62.05	5.366667	
QFQ	61.95	5.1	
QGP	-8.83444	-36.4714	
QGQ	67.94056	-53.6228	
QGV	50.05014	8.649123	
QHU	54.51	9.138333	
QIG	-6.34778	-39.2986	
